"","Idgrid","Variable","Value","Dimension","Facet","Taxon"
"2100","CRS3035RES50000mN2000000E5100000","ataxotree",0.582417582417582,"Alpha","Taxonomic","Trees"
"2101","CRS3035RES50000mN2000000E5150000","afuncBirds",0.523590558637597,"Alpha","Functional","Birds"
"2102","CRS3035RES50000mN2000000E5150000","afuncTrees",0.260722349659564,"Alpha","Functional","Trees"
"2103","CRS3035RES50000mN2000000E5150000","aphyloBirds",0.706187699295804,"Alpha","Phylogenetic","Birds"
"2104","CRS3035RES50000mN2000000E5150000","aphyloTrees",0.880306093056591,"Alpha","Phylogenetic","Trees"
"2105","CRS3035RES50000mN2000000E5150000","ataxobird",0.772727272727273,"Alpha","Taxonomic","Birds"
"2106","CRS3035RES50000mN2000000E5150000","ataxotree",0.835164835164835,"Alpha","Taxonomic","Trees"
"2107","CRS3035RES50000mN2000000E5200000","afuncBirds",0.595768320523844,"Alpha","Functional","Birds"
"2108","CRS3035RES50000mN2000000E5200000","afuncTrees",0.172235821250483,"Alpha","Functional","Trees"
"2109","CRS3035RES50000mN2000000E5200000","aphyloBirds",0.85194659154498,"Alpha","Phylogenetic","Birds"
"2110","CRS3035RES50000mN2000000E5200000","aphyloTrees",0.840063897130699,"Alpha","Phylogenetic","Trees"
"2111","CRS3035RES50000mN2000000E5200000","ataxobird",0.845454545454545,"Alpha","Taxonomic","Birds"
"2112","CRS3035RES50000mN2000000E5200000","ataxotree",0.901098901098901,"Alpha","Taxonomic","Trees"
"2113","CRS3035RES50000mN2000000E5250000","afuncBirds",0.587628643522472,"Alpha","Functional","Birds"
"2114","CRS3035RES50000mN2000000E5250000","afuncTrees",0.241641762331837,"Alpha","Functional","Trees"
"2115","CRS3035RES50000mN2000000E5250000","aphyloBirds",0.929776207276927,"Alpha","Phylogenetic","Birds"
"2116","CRS3035RES50000mN2000000E5250000","aphyloTrees",0.897670165118594,"Alpha","Phylogenetic","Trees"
"2117","CRS3035RES50000mN2000000E5250000","ataxobird",0.909090909090909,"Alpha","Taxonomic","Birds"
"2118","CRS3035RES50000mN2000000E5250000","ataxotree",0.956043956043956,"Alpha","Taxonomic","Trees"
"2119","CRS3035RES50000mN2000000E5300000","afuncBirds",0.276852768040355,"Alpha","Functional","Birds"
"2120","CRS3035RES50000mN2000000E5300000","afuncTrees",0.263871409690901,"Alpha","Functional","Trees"
"2121","CRS3035RES50000mN2000000E5300000","aphyloBirds",0.55251912368004,"Alpha","Phylogenetic","Birds"
"2122","CRS3035RES50000mN2000000E5300000","aphyloTrees",0.880885793527879,"Alpha","Phylogenetic","Trees"
"2123","CRS3035RES50000mN2000000E5300000","ataxobird",0.509090909090909,"Alpha","Taxonomic","Birds"
"2124","CRS3035RES50000mN2000000E5300000","ataxotree",0.879120879120879,"Alpha","Taxonomic","Trees"
"2125","CRS3035RES50000mN2000000E5350000","afuncBirds",0.539319281871928,"Alpha","Functional","Birds"
"2126","CRS3035RES50000mN2000000E5350000","afuncTrees",0.278584153562255,"Alpha","Functional","Trees"
"2127","CRS3035RES50000mN2000000E5350000","aphyloBirds",0.776712915692098,"Alpha","Phylogenetic","Birds"
"2128","CRS3035RES50000mN2000000E5350000","aphyloTrees",0.864106468623567,"Alpha","Phylogenetic","Trees"
"2129","CRS3035RES50000mN2000000E5350000","ataxobird",0.672727272727273,"Alpha","Taxonomic","Birds"
"2130","CRS3035RES50000mN2000000E5350000","ataxotree",0.769230769230769,"Alpha","Taxonomic","Trees"
"2131","CRS3035RES50000mN2000000E5400000","afuncBirds",0.503929714894303,"Alpha","Functional","Birds"
"2132","CRS3035RES50000mN2000000E5400000","afuncTrees",0.218012629357018,"Alpha","Functional","Trees"
"2133","CRS3035RES50000mN2000000E5400000","aphyloBirds",0.62499244572872,"Alpha","Phylogenetic","Birds"
"2134","CRS3035RES50000mN2000000E5400000","aphyloTrees",0.783338614872839,"Alpha","Phylogenetic","Trees"
"2135","CRS3035RES50000mN2000000E5400000","ataxobird",0.545454545454545,"Alpha","Taxonomic","Birds"
"2136","CRS3035RES50000mN2000000E5400000","ataxotree",0.67032967032967,"Alpha","Taxonomic","Trees"
"2137","CRS3035RES50000mN2000000E5450000","afuncBirds",0.213836787297735,"Alpha","Functional","Birds"
"2138","CRS3035RES50000mN2000000E5450000","afuncTrees",0.281538983244026,"Alpha","Functional","Trees"
"2139","CRS3035RES50000mN2000000E5450000","aphyloBirds",0.52062157634125,"Alpha","Phylogenetic","Birds"
"2140","CRS3035RES50000mN2000000E5450000","aphyloTrees",0.937098779869507,"Alpha","Phylogenetic","Trees"
"2141","CRS3035RES50000mN2000000E5450000","ataxobird",0.518181818181818,"Alpha","Taxonomic","Birds"
"2142","CRS3035RES50000mN2000000E5450000","ataxotree",0.846153846153846,"Alpha","Taxonomic","Trees"
"2143","CRS3035RES50000mN2000000E5500000","afuncBirds",0.0419575585437592,"Alpha","Functional","Birds"
"2144","CRS3035RES50000mN2000000E5500000","afuncTrees",0.327962275552844,"Alpha","Functional","Trees"
"2145","CRS3035RES50000mN2000000E5500000","aphyloBirds",0.207035469925787,"Alpha","Phylogenetic","Birds"
"2146","CRS3035RES50000mN2000000E5500000","aphyloTrees",0.953668838454833,"Alpha","Phylogenetic","Trees"
"2147","CRS3035RES50000mN2000000E5500000","ataxobird",0.154545454545455,"Alpha","Taxonomic","Birds"
"2148","CRS3035RES50000mN2000000E5500000","ataxotree",0.89010989010989,"Alpha","Taxonomic","Trees"
"2149","CRS3035RES50000mN2000000E5600000","afuncBirds",0.309842519169368,"Alpha","Functional","Birds"
"2150","CRS3035RES50000mN2000000E5600000","afuncTrees",0.0517008792213364,"Alpha","Functional","Trees"
"2151","CRS3035RES50000mN2000000E5600000","aphyloBirds",0.500517567416764,"Alpha","Phylogenetic","Birds"
"2152","CRS3035RES50000mN2000000E5600000","aphyloTrees",0.330331673090722,"Alpha","Phylogenetic","Trees"
"2153","CRS3035RES50000mN2000000E5600000","ataxobird",0.354545454545455,"Alpha","Taxonomic","Birds"
"2154","CRS3035RES50000mN2000000E5600000","ataxotree",0.153846153846154,"Alpha","Taxonomic","Trees"
"2155","CRS3035RES50000mN2050000E2700000","afuncBirds",0.697427975152844,"Alpha","Functional","Birds"
"2156","CRS3035RES50000mN2050000E2700000","afuncTrees",0.140634492945738,"Alpha","Functional","Trees"
"2157","CRS3035RES50000mN2050000E2700000","aphyloBirds",0.699000036906862,"Alpha","Phylogenetic","Birds"
"2158","CRS3035RES50000mN2050000E2700000","aphyloTrees",0.555739810550511,"Alpha","Phylogenetic","Trees"
"2159","CRS3035RES50000mN2050000E2700000","ataxobird",0.5,"Alpha","Taxonomic","Birds"
"2160","CRS3035RES50000mN2050000E2700000","ataxotree",0.373626373626374,"Alpha","Taxonomic","Trees"
"2161","CRS3035RES50000mN2050000E2750000","afuncBirds",0.471542821221057,"Alpha","Functional","Birds"
"2162","CRS3035RES50000mN2050000E2750000","afuncTrees",0.192250577709889,"Alpha","Functional","Trees"
"2163","CRS3035RES50000mN2050000E2750000","aphyloBirds",0.656923979556089,"Alpha","Phylogenetic","Birds"
"2164","CRS3035RES50000mN2050000E2750000","aphyloTrees",0.608717888615415,"Alpha","Phylogenetic","Trees"
"2165","CRS3035RES50000mN2050000E2750000","ataxobird",0.563636363636364,"Alpha","Taxonomic","Birds"
"2166","CRS3035RES50000mN2050000E2750000","ataxotree",0.450549450549451,"Alpha","Taxonomic","Trees"
"2167","CRS3035RES50000mN2050000E2800000","afuncBirds",0.519744922754781,"Alpha","Functional","Birds"
"2168","CRS3035RES50000mN2050000E2800000","afuncTrees",0.1848288853252,"Alpha","Functional","Trees"
"2169","CRS3035RES50000mN2050000E2800000","aphyloBirds",0.73409885911121,"Alpha","Phylogenetic","Birds"
"2170","CRS3035RES50000mN2050000E2800000","aphyloTrees",0.633562984008712,"Alpha","Phylogenetic","Trees"
"2171","CRS3035RES50000mN2050000E2800000","ataxobird",0.627272727272727,"Alpha","Taxonomic","Birds"
"2172","CRS3035RES50000mN2050000E2800000","ataxotree",0.494505494505495,"Alpha","Taxonomic","Trees"
"2173","CRS3035RES50000mN2050000E2850000","afuncBirds",0.601480290072552,"Alpha","Functional","Birds"
"2174","CRS3035RES50000mN2050000E2850000","afuncTrees",0.162874795847661,"Alpha","Functional","Trees"
"2175","CRS3035RES50000mN2050000E2850000","aphyloBirds",0.719989055445422,"Alpha","Phylogenetic","Birds"
"2176","CRS3035RES50000mN2050000E2850000","aphyloTrees",0.608019392257719,"Alpha","Phylogenetic","Trees"
"2177","CRS3035RES50000mN2050000E2850000","ataxobird",0.645454545454546,"Alpha","Taxonomic","Birds"
"2178","CRS3035RES50000mN2050000E2850000","ataxotree",0.472527472527473,"Alpha","Taxonomic","Trees"
"2179","CRS3035RES50000mN2050000E2900000","afuncBirds",0.677541709356898,"Alpha","Functional","Birds"
"2180","CRS3035RES50000mN2050000E2900000","afuncTrees",0.167931011127258,"Alpha","Functional","Trees"
"2181","CRS3035RES50000mN2050000E2900000","aphyloBirds",0.835824770870753,"Alpha","Phylogenetic","Birds"
"2182","CRS3035RES50000mN2050000E2900000","aphyloTrees",0.632219106865085,"Alpha","Phylogenetic","Trees"
"2183","CRS3035RES50000mN2050000E2900000","ataxobird",0.754545454545455,"Alpha","Taxonomic","Birds"
"2184","CRS3035RES50000mN2050000E2900000","ataxotree",0.483516483516484,"Alpha","Taxonomic","Trees"
"2185","CRS3035RES50000mN2050000E2950000","afuncBirds",0.657400697546258,"Alpha","Functional","Birds"
"2186","CRS3035RES50000mN2050000E2950000","afuncTrees",0.189683982702796,"Alpha","Functional","Trees"
"2187","CRS3035RES50000mN2050000E2950000","aphyloBirds",0.764850173158617,"Alpha","Phylogenetic","Birds"
"2188","CRS3035RES50000mN2050000E2950000","aphyloTrees",0.712921290505123,"Alpha","Phylogenetic","Trees"
"2189","CRS3035RES50000mN2050000E2950000","ataxobird",0.745454545454545,"Alpha","Taxonomic","Birds"
"2190","CRS3035RES50000mN2050000E2950000","ataxotree",0.582417582417582,"Alpha","Taxonomic","Trees"
"2191","CRS3035RES50000mN2050000E3000000","afuncBirds",0.634037728465761,"Alpha","Functional","Birds"
"2192","CRS3035RES50000mN2050000E3000000","afuncTrees",0.179650204191881,"Alpha","Functional","Trees"
"2193","CRS3035RES50000mN2050000E3000000","aphyloBirds",0.827428500676869,"Alpha","Phylogenetic","Birds"
"2194","CRS3035RES50000mN2050000E3000000","aphyloTrees",0.593147090128738,"Alpha","Phylogenetic","Trees"
"2195","CRS3035RES50000mN2050000E3000000","ataxobird",0.754545454545455,"Alpha","Taxonomic","Birds"
"2196","CRS3035RES50000mN2050000E3000000","ataxotree",0.43956043956044,"Alpha","Taxonomic","Trees"
"2197","CRS3035RES50000mN2050000E3050000","afuncBirds",0.628962724202493,"Alpha","Functional","Birds"
"2198","CRS3035RES50000mN2050000E3050000","afuncTrees",0.10947116671498,"Alpha","Functional","Trees"
"2199","CRS3035RES50000mN2050000E3050000","aphyloBirds",0.809589603112388,"Alpha","Phylogenetic","Birds"
"2200","CRS3035RES50000mN2050000E3050000","aphyloTrees",0.494169861272462,"Alpha","Phylogenetic","Trees"
"2201","CRS3035RES50000mN2050000E3050000","ataxobird",0.763636363636364,"Alpha","Taxonomic","Birds"
"2202","CRS3035RES50000mN2050000E3050000","ataxotree",0.340659340659341,"Alpha","Taxonomic","Trees"
"2203","CRS3035RES50000mN2050000E3100000","afuncBirds",0.628962724202493,"Alpha","Functional","Birds"
"2204","CRS3035RES50000mN2050000E3100000","afuncTrees",0.232653650880568,"Alpha","Functional","Trees"
"2205","CRS3035RES50000mN2050000E3100000","aphyloBirds",0.809589603112388,"Alpha","Phylogenetic","Birds"
"2206","CRS3035RES50000mN2050000E3100000","aphyloTrees",0.68101045257974,"Alpha","Phylogenetic","Trees"
"2207","CRS3035RES50000mN2050000E3100000","ataxobird",0.763636363636364,"Alpha","Taxonomic","Birds"
"2208","CRS3035RES50000mN2050000E3100000","ataxotree",0.615384615384615,"Alpha","Taxonomic","Trees"
"2209","CRS3035RES50000mN2050000E3150000","afuncBirds",0.694292058192133,"Alpha","Functional","Birds"
"2210","CRS3035RES50000mN2050000E3150000","afuncTrees",0.263005153208286,"Alpha","Functional","Trees"
"2211","CRS3035RES50000mN2050000E3150000","aphyloBirds",0.849631209602007,"Alpha","Phylogenetic","Birds"
"2212","CRS3035RES50000mN2050000E3150000","aphyloTrees",0.733322721468413,"Alpha","Phylogenetic","Trees"
"2213","CRS3035RES50000mN2050000E3150000","ataxobird",0.8,"Alpha","Taxonomic","Birds"
"2214","CRS3035RES50000mN2050000E3150000","ataxotree",0.714285714285714,"Alpha","Taxonomic","Trees"
"2215","CRS3035RES50000mN2050000E3200000","afuncBirds",0.793794920049707,"Alpha","Functional","Birds"
"2216","CRS3035RES50000mN2050000E3200000","afuncTrees",0.245368781040047,"Alpha","Functional","Trees"
"2217","CRS3035RES50000mN2050000E3200000","aphyloBirds",0.806904961137808,"Alpha","Phylogenetic","Birds"
"2218","CRS3035RES50000mN2050000E3200000","aphyloTrees",0.687258002039074,"Alpha","Phylogenetic","Trees"
"2219","CRS3035RES50000mN2050000E3200000","ataxobird",0.754545454545455,"Alpha","Taxonomic","Birds"
"2220","CRS3035RES50000mN2050000E3200000","ataxotree",0.615384615384615,"Alpha","Taxonomic","Trees"
"2221","CRS3035RES50000mN2050000E3250000","afuncBirds",0.567293460069862,"Alpha","Functional","Birds"
"2222","CRS3035RES50000mN2050000E3250000","afuncTrees",0.22493016638103,"Alpha","Functional","Trees"
"2223","CRS3035RES50000mN2050000E3250000","aphyloBirds",0.698835308164386,"Alpha","Phylogenetic","Birds"
"2224","CRS3035RES50000mN2050000E3250000","aphyloTrees",0.653560389841647,"Alpha","Phylogenetic","Trees"
"2225","CRS3035RES50000mN2050000E3250000","ataxobird",0.663636363636364,"Alpha","Taxonomic","Birds"
"2226","CRS3035RES50000mN2050000E3250000","ataxotree",0.538461538461538,"Alpha","Taxonomic","Trees"
"2227","CRS3035RES50000mN2050000E3300000","afuncBirds",0.4151743252413,"Alpha","Functional","Birds"
"2228","CRS3035RES50000mN2050000E3300000","afuncTrees",0.189831685826159,"Alpha","Functional","Trees"
"2229","CRS3035RES50000mN2050000E3300000","aphyloBirds",0.597262584318149,"Alpha","Phylogenetic","Birds"
"2230","CRS3035RES50000mN2050000E3300000","aphyloTrees",0.582831341998478,"Alpha","Phylogenetic","Trees"
"2231","CRS3035RES50000mN2050000E3300000","ataxobird",0.581818181818182,"Alpha","Taxonomic","Birds"
"2232","CRS3035RES50000mN2050000E3300000","ataxotree",0.450549450549451,"Alpha","Taxonomic","Trees"
"2233","CRS3035RES50000mN2050000E3350000","afuncBirds",0.581656254084634,"Alpha","Functional","Birds"
"2234","CRS3035RES50000mN2050000E3350000","afuncTrees",0.213840977348356,"Alpha","Functional","Trees"
"2235","CRS3035RES50000mN2050000E3350000","aphyloBirds",0.644676286763707,"Alpha","Phylogenetic","Birds"
"2236","CRS3035RES50000mN2050000E3350000","aphyloTrees",0.576134581390551,"Alpha","Phylogenetic","Trees"
"2237","CRS3035RES50000mN2050000E3350000","ataxobird",0.563636363636364,"Alpha","Taxonomic","Birds"
"2238","CRS3035RES50000mN2050000E3350000","ataxotree",0.494505494505495,"Alpha","Taxonomic","Trees"
"2239","CRS3035RES50000mN2050000E3400000","afuncBirds",0.499519372492384,"Alpha","Functional","Birds"
"2240","CRS3035RES50000mN2050000E3400000","afuncTrees",0.178975012913045,"Alpha","Functional","Trees"
"2241","CRS3035RES50000mN2050000E3400000","aphyloBirds",0.684428360114869,"Alpha","Phylogenetic","Birds"
"2242","CRS3035RES50000mN2050000E3400000","aphyloTrees",0.497154747037511,"Alpha","Phylogenetic","Trees"
"2243","CRS3035RES50000mN2050000E3400000","ataxobird",0.609090909090909,"Alpha","Taxonomic","Birds"
"2244","CRS3035RES50000mN2050000E3400000","ataxotree",0.384615384615385,"Alpha","Taxonomic","Trees"
"2245","CRS3035RES50000mN2050000E3450000","afuncBirds",0.556180200930475,"Alpha","Functional","Birds"
"2246","CRS3035RES50000mN2050000E3450000","afuncTrees",0.201203021143545,"Alpha","Functional","Trees"
"2247","CRS3035RES50000mN2050000E3450000","aphyloBirds",0.702719858468434,"Alpha","Phylogenetic","Birds"
"2248","CRS3035RES50000mN2050000E3450000","aphyloTrees",0.551833523360152,"Alpha","Phylogenetic","Trees"
"2249","CRS3035RES50000mN2050000E3450000","ataxobird",0.581818181818182,"Alpha","Taxonomic","Birds"
"2250","CRS3035RES50000mN2050000E3450000","ataxotree",0.417582417582418,"Alpha","Taxonomic","Trees"
"2251","CRS3035RES50000mN2050000E3500000","afuncBirds",0.660118156934537,"Alpha","Functional","Birds"
"2252","CRS3035RES50000mN2050000E3500000","afuncTrees",0.246155444579589,"Alpha","Functional","Trees"
"2253","CRS3035RES50000mN2050000E3500000","aphyloBirds",0.777326173128669,"Alpha","Phylogenetic","Birds"
"2254","CRS3035RES50000mN2050000E3500000","aphyloTrees",0.761700987636473,"Alpha","Phylogenetic","Trees"
"2255","CRS3035RES50000mN2050000E3500000","ataxobird",0.654545454545455,"Alpha","Taxonomic","Birds"
"2256","CRS3035RES50000mN2050000E3500000","ataxotree",0.626373626373626,"Alpha","Taxonomic","Trees"
"2257","CRS3035RES50000mN2050000E3550000","afuncBirds",0.553280218637222,"Alpha","Functional","Birds"
"2258","CRS3035RES50000mN2050000E3550000","afuncTrees",0.273713154120985,"Alpha","Functional","Trees"
"2259","CRS3035RES50000mN2050000E3550000","aphyloBirds",0.700965444613334,"Alpha","Phylogenetic","Birds"
"2260","CRS3035RES50000mN2050000E3550000","aphyloTrees",0.826301434431471,"Alpha","Phylogenetic","Trees"
"2261","CRS3035RES50000mN2050000E3550000","ataxobird",0.636363636363636,"Alpha","Taxonomic","Birds"
"2262","CRS3035RES50000mN2050000E3550000","ataxotree",0.725274725274725,"Alpha","Taxonomic","Trees"
"2263","CRS3035RES50000mN2050000E3600000","afuncBirds",0.676690712049139,"Alpha","Functional","Birds"
"2264","CRS3035RES50000mN2050000E3600000","afuncTrees",0.285654095430559,"Alpha","Functional","Trees"
"2265","CRS3035RES50000mN2050000E3600000","aphyloBirds",0.726274475012362,"Alpha","Phylogenetic","Birds"
"2266","CRS3035RES50000mN2050000E3600000","aphyloTrees",0.852631381717611,"Alpha","Phylogenetic","Trees"
"2267","CRS3035RES50000mN2050000E3600000","ataxobird",0.627272727272727,"Alpha","Taxonomic","Birds"
"2268","CRS3035RES50000mN2050000E3600000","ataxotree",0.769230769230769,"Alpha","Taxonomic","Trees"
"2269","CRS3035RES50000mN2050000E3650000","afuncBirds",0.682292229776084,"Alpha","Functional","Birds"
"2270","CRS3035RES50000mN2050000E3650000","afuncTrees",0.299992736535582,"Alpha","Functional","Trees"
"2271","CRS3035RES50000mN2050000E3650000","aphyloBirds",0.740341834521178,"Alpha","Phylogenetic","Birds"
"2272","CRS3035RES50000mN2050000E3650000","aphyloTrees",0.916295308993281,"Alpha","Phylogenetic","Trees"
"2273","CRS3035RES50000mN2050000E3650000","ataxobird",0.645454545454546,"Alpha","Taxonomic","Birds"
"2274","CRS3035RES50000mN2050000E3650000","ataxotree",0.802197802197802,"Alpha","Taxonomic","Trees"
"2275","CRS3035RES50000mN2050000E3700000","afuncBirds",0.33617107635926,"Alpha","Functional","Birds"
"2276","CRS3035RES50000mN2050000E3700000","afuncTrees",0.266468014391057,"Alpha","Functional","Trees"
"2277","CRS3035RES50000mN2050000E3700000","aphyloBirds",0.513234250535108,"Alpha","Phylogenetic","Birds"
"2278","CRS3035RES50000mN2050000E3700000","aphyloTrees",0.78703115591363,"Alpha","Phylogenetic","Trees"
"2279","CRS3035RES50000mN2050000E3700000","ataxobird",0.381818181818182,"Alpha","Taxonomic","Birds"
"2280","CRS3035RES50000mN2050000E3700000","ataxotree",0.67032967032967,"Alpha","Taxonomic","Trees"
"2281","CRS3035RES50000mN2050000E4200000","afuncBirds",0.365475495700084,"Alpha","Functional","Birds"
"2282","CRS3035RES50000mN2050000E4200000","afuncTrees",0.235849895134087,"Alpha","Functional","Trees"
"2283","CRS3035RES50000mN2050000E4200000","aphyloBirds",0.485448988462636,"Alpha","Phylogenetic","Birds"
"2284","CRS3035RES50000mN2050000E4200000","aphyloTrees",0.768779024844353,"Alpha","Phylogenetic","Trees"
"2285","CRS3035RES50000mN2050000E4200000","ataxobird",0.390909090909091,"Alpha","Taxonomic","Birds"
"2286","CRS3035RES50000mN2050000E4200000","ataxotree",0.615384615384615,"Alpha","Taxonomic","Trees"
"2287","CRS3035RES50000mN2050000E4250000","afuncBirds",0.399765273264735,"Alpha","Functional","Birds"
"2288","CRS3035RES50000mN2050000E4250000","afuncTrees",0.229751619960229,"Alpha","Functional","Trees"
"2289","CRS3035RES50000mN2050000E4250000","aphyloBirds",0.549331560950343,"Alpha","Phylogenetic","Birds"
"2290","CRS3035RES50000mN2050000E4250000","aphyloTrees",0.837209634982621,"Alpha","Phylogenetic","Trees"
"2291","CRS3035RES50000mN2050000E4250000","ataxobird",0.427272727272727,"Alpha","Taxonomic","Birds"
"2292","CRS3035RES50000mN2050000E4250000","ataxotree",0.659340659340659,"Alpha","Taxonomic","Trees"
"2293","CRS3035RES50000mN2050000E4450000","afuncBirds",0.505168764724955,"Alpha","Functional","Birds"
"2294","CRS3035RES50000mN2050000E4450000","afuncTrees",0.0282612068846422,"Alpha","Functional","Trees"
"2295","CRS3035RES50000mN2050000E4450000","aphyloBirds",0.660077134386338,"Alpha","Phylogenetic","Birds"
"2296","CRS3035RES50000mN2050000E4450000","aphyloTrees",0.368382072001088,"Alpha","Phylogenetic","Trees"
"2297","CRS3035RES50000mN2050000E4450000","ataxobird",0.490909090909091,"Alpha","Taxonomic","Birds"
"2298","CRS3035RES50000mN2050000E4450000","ataxotree",0.263736263736264,"Alpha","Taxonomic","Trees"
"2299","CRS3035RES50000mN2050000E4500000","afuncBirds",0.505168764724955,"Alpha","Functional","Birds"
"2300","CRS3035RES50000mN2050000E4500000","afuncTrees",0.179527392840297,"Alpha","Functional","Trees"
"2301","CRS3035RES50000mN2050000E4500000","aphyloBirds",0.660077134386338,"Alpha","Phylogenetic","Birds"
"2302","CRS3035RES50000mN2050000E4500000","aphyloTrees",0.666394710153882,"Alpha","Phylogenetic","Trees"
"2303","CRS3035RES50000mN2050000E4500000","ataxobird",0.490909090909091,"Alpha","Taxonomic","Birds"
"2304","CRS3035RES50000mN2050000E4500000","ataxotree",0.549450549450549,"Alpha","Taxonomic","Trees"
"2305","CRS3035RES50000mN2050000E4550000","afuncBirds",0.603347788142812,"Alpha","Functional","Birds"
"2306","CRS3035RES50000mN2050000E4550000","afuncTrees",0.244678872143383,"Alpha","Functional","Trees"
"2307","CRS3035RES50000mN2050000E4550000","aphyloBirds",0.653690112263356,"Alpha","Phylogenetic","Birds"
"2308","CRS3035RES50000mN2050000E4550000","aphyloTrees",0.753715752269962,"Alpha","Phylogenetic","Trees"
"2309","CRS3035RES50000mN2050000E4550000","ataxobird",0.609090909090909,"Alpha","Taxonomic","Birds"
"2310","CRS3035RES50000mN2050000E4550000","ataxotree",0.725274725274725,"Alpha","Taxonomic","Trees"
"2311","CRS3035RES50000mN2050000E4600000","afuncBirds",0.676912592087382,"Alpha","Functional","Birds"
"2312","CRS3035RES50000mN2050000E4600000","afuncTrees",0.141245791430876,"Alpha","Functional","Trees"
"2313","CRS3035RES50000mN2050000E4600000","aphyloBirds",0.706963572195663,"Alpha","Phylogenetic","Birds"
"2314","CRS3035RES50000mN2050000E4600000","aphyloTrees",0.695028136763375,"Alpha","Phylogenetic","Trees"
"2315","CRS3035RES50000mN2050000E4600000","ataxobird",0.645454545454546,"Alpha","Taxonomic","Birds"
"2316","CRS3035RES50000mN2050000E4600000","ataxotree",0.604395604395604,"Alpha","Taxonomic","Trees"
"2317","CRS3035RES50000mN2050000E4650000","afuncBirds",0.527572326509941,"Alpha","Functional","Birds"
"2318","CRS3035RES50000mN2050000E4650000","afuncTrees",0.130421295370071,"Alpha","Functional","Trees"
"2319","CRS3035RES50000mN2050000E4650000","aphyloBirds",0.678155581131159,"Alpha","Phylogenetic","Birds"
"2320","CRS3035RES50000mN2050000E4650000","aphyloTrees",0.686898132788719,"Alpha","Phylogenetic","Trees"
"2321","CRS3035RES50000mN2050000E4650000","ataxobird",0.663636363636364,"Alpha","Taxonomic","Birds"
"2322","CRS3035RES50000mN2050000E4650000","ataxotree",0.582417582417582,"Alpha","Taxonomic","Trees"
"2323","CRS3035RES50000mN2050000E4700000","afuncBirds",0.554862454892249,"Alpha","Functional","Birds"
"2324","CRS3035RES50000mN2050000E4700000","afuncTrees",0.0610155471505307,"Alpha","Functional","Trees"
"2325","CRS3035RES50000mN2050000E4700000","aphyloBirds",0.680939006607904,"Alpha","Phylogenetic","Birds"
"2326","CRS3035RES50000mN2050000E4700000","aphyloTrees",0.465978785286122,"Alpha","Phylogenetic","Trees"
"2327","CRS3035RES50000mN2050000E4700000","ataxobird",0.6,"Alpha","Taxonomic","Birds"
"2328","CRS3035RES50000mN2050000E4700000","ataxotree",0.395604395604396,"Alpha","Taxonomic","Trees"
"2329","CRS3035RES50000mN2050000E4750000","afuncBirds",0.430862219009574,"Alpha","Functional","Birds"
"2330","CRS3035RES50000mN2050000E4750000","afuncTrees",0.0619784483000933,"Alpha","Functional","Trees"
"2331","CRS3035RES50000mN2050000E4750000","aphyloBirds",0.59507536503511,"Alpha","Phylogenetic","Birds"
"2332","CRS3035RES50000mN2050000E4750000","aphyloTrees",0.523622079644103,"Alpha","Phylogenetic","Trees"
"2333","CRS3035RES50000mN2050000E4750000","ataxobird",0.454545454545455,"Alpha","Taxonomic","Birds"
"2334","CRS3035RES50000mN2050000E4750000","ataxotree",0.384615384615385,"Alpha","Taxonomic","Trees"
"2335","CRS3035RES50000mN2050000E4800000","afuncBirds",0.493388124055473,"Alpha","Functional","Birds"
"2336","CRS3035RES50000mN2050000E4800000","afuncTrees",0.129717455603039,"Alpha","Functional","Trees"
"2337","CRS3035RES50000mN2050000E4800000","aphyloBirds",0.647539756416045,"Alpha","Phylogenetic","Birds"
"2338","CRS3035RES50000mN2050000E4800000","aphyloTrees",0.636084804829607,"Alpha","Phylogenetic","Trees"
"2339","CRS3035RES50000mN2050000E4800000","ataxobird",0.545454545454545,"Alpha","Taxonomic","Birds"
"2340","CRS3035RES50000mN2050000E4800000","ataxotree",0.549450549450549,"Alpha","Taxonomic","Trees"
"2341","CRS3035RES50000mN2050000E5100000","afuncBirds",0.242289520331873,"Alpha","Functional","Birds"
"2342","CRS3035RES50000mN2050000E5100000","afuncTrees",0.664449513327671,"Alpha","Functional","Trees"
"2343","CRS3035RES50000mN2050000E5100000","aphyloBirds",0.518512829481888,"Alpha","Phylogenetic","Birds"
"2344","CRS3035RES50000mN2050000E5100000","aphyloTrees",0.773595411181768,"Alpha","Phylogenetic","Trees"
"2345","CRS3035RES50000mN2050000E5100000","ataxobird",0.427272727272727,"Alpha","Taxonomic","Birds"
"2346","CRS3035RES50000mN2050000E5100000","ataxotree",0.703296703296703,"Alpha","Taxonomic","Trees"
"2347","CRS3035RES50000mN2050000E5150000","afuncBirds",0.604647933261132,"Alpha","Functional","Birds"
"2348","CRS3035RES50000mN2050000E5150000","afuncTrees",0.197484349788378,"Alpha","Functional","Trees"
"2349","CRS3035RES50000mN2050000E5150000","aphyloBirds",0.739833054822291,"Alpha","Phylogenetic","Birds"
"2350","CRS3035RES50000mN2050000E5150000","aphyloTrees",0.841868428973141,"Alpha","Phylogenetic","Trees"
"2351","CRS3035RES50000mN2050000E5150000","ataxobird",0.790909090909091,"Alpha","Taxonomic","Birds"
